age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
33,Private,83811,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
57,Private,268093,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3,0,50,United-States,<=50K
46,Local-gov,165537,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
47,Private,190141,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,10,0,47,?,<=50K
53,Local-gov,85304,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15541,0,61,United-States,>50K
27,Private,72323,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,27,0,40,India,>50K
21,Private,134192,1st-4th,7,Never-married,Handlers-cleaners,Own-child,White,Female,2,0,40,United-States,<=50K
64,Private,113609,10th,5,Divorced,Other-service,Unmarried,White,Female,0,0,37,United-States,<=50K
35,Self-emp-inc,178543,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,14,0,40,?,>50K
65,Self-emp-inc,159730,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,4222,1763,57,United-States,>50K
28,Private,151461,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,2816,0,45,United-States,<=50K
31,Private,93334,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,59,United-States,<=50K
56,Local-gov,208328,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
45,Private,232044,9th,3,Married-spouse-absent,Craft-repair,Unmarried,White,Female,0,0,20,Guatemala,<=50K
43,Self-emp-not-inc,205379,Some-college,10,Widowed,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
44,Private,345220,Some-college,10,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,0,0,73,Guatemala,<=50K
26,?,199532,9th,3,Never-married,?,Own-child,Asian-Pac-Islander,Female,13,0,40,United-States,<=50K
32,Private,141092,12th,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
44,Private,158463,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,15,0,25,United-States,<=50K
43,Private,513775,11th,6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
47,Private,141571,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,8,0,40,United-States,<=50K
38,Never-worked,204260,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,18,0,40,United-States,<=50K
46,Private,36043,10th,6,Never-married,Farming-fishing,Own-child,White,Male,12,0,40,United-States,<=50K
37,Private,182476,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,59,United-States,>50K
63,Private,109639,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,>50K
66,Self-emp-not-inc,229325,Some-college,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,40,United-States,>50K
57,Private,127082,HS-grad,9,Separated,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,17,United-States,<=50K
47,Private,208307,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,68,United-States,>50K
63,Private,165469,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K
47,Federal-gov,300673,HS-grad,9,Married-spouse-absent,Transport-moving,Unmarried,White,Female,0,0,40,?,<=50K
27,Self-emp-not-inc,343141,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,14928,0,59,Germany,<=50K
37,Private,140890,Bachelors,9,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,61,United-States,<=50K
62,?,143455,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,11,United-States,<=50K
68,Self-emp-not-inc,159761,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,6,0,72,United-States,>50K
34,Private,137724,11th,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
25,Private,208637,HS-grad,9,Never-married,Craft-repair,Own-child,Other,Male,0,0,40,Mexico,<=50K
54,Private,120304,7th-8th,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,13,United-States,<=50K
27,Private,223734,Some-college,10,Widowed,Adm-clerical,Own-child,Black,Female,10,0,40,United-States,<=50K
31,Private,109974,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,11,Vietnam,<=50K
18,Private,204522,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,30,United-States,<=50K
37,Private,199251,HS-grad,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,115143,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,204560,11th,7,Never-married,Prof-specialty,Own-child,White,Male,2,0,45,United-States,<=50K
39,Private,183500,Bachelors,13,Married-civ-spouse,Tech-support,Wife,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
28,Private,40426,Assoc-voc,11,Never-married,Handlers-cleaners,Wife,White,Female,0,0,40,United-States,<=50K
68,Private,221069,7th-8th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,11,0,40,United-States,<=50K
21,Private,178161,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,11,0,30,United-States,<=50K
37,Federal-gov,295452,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,23,0,40,?,<=50K
39,Private,218372,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,12,United-States,<=50K
28,Private,215708,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,7,0,40,Cambodia,<=50K
57,Local-gov,196749,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,63,United-States,>50K
40,Private,187229,Some-college,10,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
61,Private,162057,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,18,0,31,United-States,<=50K
23,Private,199992,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,119132,HS-grad,9,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,1,0,31,China,<=50K
90,Private,290885,1st-4th,1,Separated,Craft-repair,Not-in-family,White,Male,29,0,51,United-States,<=50K
21,Private,173140,9th,3,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Mexico,<=50K
49,Private,205818,10th,5,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
17,Private,240493,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,12,United-States,<=50K
24,Private,216039,Assoc-voc,7,Never-married,Machine-op-inspct,Not-in-family,Other,Female,0,0,40,Mexico,<=50K
49,Private,183408,Masters,14,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,64,Hong,>50K
45,Private,171555,HS-grad,13,Separated,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
38,Private,190732,Prof-school,4,Divorced,Prof-specialty,Not-in-family,White,Male,6,1850,59,Germany,>50K
24,Private,57335,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
48,Private,131154,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,2,0,40,United-States,<=50K
27,Private,153606,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,17,0,36,United-States,<=50K
44,Self-emp-not-inc,184719,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,19,0,80,United-States,<=50K
38,Private,290247,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,58,United-States,>50K
47,Private,535411,12th,8,Never-married,Machine-op-inspct,Own-child,White,Male,19,1,40,United-States,<=50K
22,Private,200534,9th,6,Separated,Handlers-cleaners,Not-in-family,White,Male,3559,0,40,Jamaica,<=50K
22,Self-emp-not-inc,187915,Some-college,10,Divorced,Other-service,Unmarried,White,Male,0,0,58,United-States,<=50K
43,Private,407981,5th-6th,2,Divorced,Craft-repair,Unmarried,White,Male,3665,0,40,Mexico,<=50K
47,Private,113698,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,40,United-States,<=50K
46,Private,205303,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Male,3,0,36,United-States,<=50K
19,Private,156490,11th,5,Never-married,Priv-house-serv,Own-child,White,Female,0,0,40,El-Salvador,<=50K
18,Private,297865,Some-college,10,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,8,0,40,United-States,<=50K
27,Local-gov,214932,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,22,0,31,United-States,<=50K
42,Private,218300,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,3,1,40,El-Salvador,<=50K
61,Private,219522,Bachelors,6,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,14863,0,76,Cuba,>50K
40,Private,164262,Assoc-acdm,12,Never-married,Adm-clerical,Unmarried,White,Female,0,0,37,United-States,<=50K
28,Private,298495,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,India,<=50K
56,Federal-gov,46024,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
22,Private,212638,HS-grad,9,Married-AF-spouse,Adm-clerical,Own-child,White,Female,6,0,35,United-States,<=50K
45,Without-pay,179099,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,0,67,United-States,>50K
26,Private,199566,5th-6th,3,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,40,Mexico,<=50K
33,Local-gov,159586,HS-grad,9,Widowed,Other-service,Own-child,White,Female,0,0,36,United-States,<=50K
45,Never-worked,147600,Masters,14,Never-married,?,Own-child,Black,Female,0,1,37,United-States,<=50K
58,Private,241308,Some-college,10,Married-spouse-absent,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,0,0,50,United-States,<=50K
56,Self-emp-not-inc,164351,HS-grad,9,Separated,Transport-moving,Husband,White,Male,0,0,73,United-States,<=50K
64,Local-gov,204132,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7,1789,67,United-States,>50K
26,Private,183377,Some-college,10,Never-married,Handlers-cleaners,Other-relative,White,Male,6,0,11,United-States,<=50K
28,Private,225727,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,12,United-States,<=50K
52,Private,205509,9th,3,Widowed,Priv-house-serv,Unmarried,White,Female,1,0,40,United-States,<=50K
25,Private,153732,12th,8,Never-married,Machine-op-inspct,Own-child,White,Female,2,0,40,United-States,<=50K
25,Local-gov,223723,Masters,14,Never-married,Protective-serv,Not-in-family,White,Male,3,0,40,United-States,<=50K
47,Private,212284,7th-8th,7,Divorced,Machine-op-inspct,Husband,White,Female,0,0,45,United-States,<=50K
28,Local-gov,181417,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Male,14733,0,40,United-States,<=50K
61,Private,195579,Some-college,10,Divorced,Protective-serv,Not-in-family,White,Male,0,0,50,United-States,<=50K
43,State-gov,169164,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,2,0,40,India,>50K
48,State-gov,113063,Bachelors,16,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,47,United-States,<=50K
20,Private,468172,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,36,United-States,<=50K
38,Private,108387,Bachelors,13,Never-married,Tech-support,Unmarried,Black,Female,21,0,40,United-States,<=50K
50,State-gov,197924,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15423,0,62,United-States,>50K
60,Private,225934,HS-grad,9,Never-married,Other-service,Own-child,White,Female,21,0,40,United-States,<=50K
21,Private,190832,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0,0,31,United-States,<=50K
39,Private,173839,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,59,South,>50K
48,Private,177466,9th,3,Widowed,Priv-house-serv,Not-in-family,White,Female,33,0,40,Honduras,<=50K
17,?,182435,HS-grad,9,Never-married,?,Own-child,White,Male,3036,0,36,United-States,<=50K
68,?,181374,1st-4th,4,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,16,0,36,Dominican-Republic,<=50K
38,Federal-gov,128490,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,371784,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
49,Private,324948,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,?,<=50K
39,Federal-gov,301868,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1,50,United-States,<=50K
18,Private,262646,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,11,United-States,<=50K
38,Private,104272,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Female,0,0,75,United-States,>50K
30,Private,141166,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,26,United-States,<=50K
45,Private,174893,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
45,Private,203920,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,9,0,40,South,>50K
37,Private,197401,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,58,United-States,<=50K
37,Self-emp-not-inc,153383,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
52,Private,356256,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,2876,0,59,United-States,<=50K
28,Private,116103,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
20,Private,324681,HS-grad,9,Divorced,Armed-Forces,Own-child,Black,Male,0,0,9,United-States,<=50K
44,Private,168765,5th-6th,4,Married-spouse-absent,Sales,Unmarried,White,Female,0,0,40,Haiti,<=50K
59,?,220987,Some-college,9,Married-civ-spouse,?,Not-in-family,White,Female,0,0,8,United-States,<=50K
59,Local-gov,179576,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Japan,>50K
27,Private,166706,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,77,United-States,<=50K
26,Private,104977,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Private,47025,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,36,United-States,<=50K
51,Private,50246,Doctorate,15,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,2,0,37,United-States,<=50K
33,Private,163379,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,13,0,40,United-States,>50K
46,Self-emp-not-inc,218328,Bachelors,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,97409,11th,7,Never-married,Sales,Own-child,White,Male,2383,0,30,United-States,<=50K
78,Private,264960,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,37,England,<=50K
24,State-gov,346602,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,13,United-States,<=50K
19,Private,103471,9th,4,Never-married,Craft-repair,Own-child,Other,Male,8,0,35,United-States,<=50K
22,Private,112717,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,Female,0,1778,40,United-States,<=50K
47,Private,176194,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,3756,0,40,India,>50K
77,Self-emp-not-inc,237894,7th-8th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,3,0,50,United-States,<=50K
41,Private,194040,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,49,United-States,>50K
41,?,218851,Assoc-voc,7,Never-married,?,Own-child,Asian-Pac-Islander,Female,20,0,10,United-States,<=50K
55,?,217442,1st-4th,9,Widowed,?,Unmarried,White,Female,0,0,24,United-States,<=50K
51,Private,147349,HS-grad,9,Widowed,Adm-clerical,Other-relative,White,Female,0,0,46,Greece,<=50K
34,Private,176853,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
34,Federal-gov,50317,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
40,Private,183838,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,1964,40,United-States,>50K
40,Private,170936,12th,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
59,Self-emp-not-inc,51616,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,37,United-States,<=50K
28,Private,229151,Some-college,10,Never-married,Craft-repair,Other-relative,White,Male,0,0,21,United-States,<=50K
76,?,167602,7th-8th,3,Widowed,?,Unmarried,White,Female,0,0,31,United-States,<=50K
25,Private,185750,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,3,0,40,England,<=50K
34,Private,169666,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,9,United-States,<=50K
56,?,170251,HS-grad,9,Divorced,?,Unmarried,White,Female,0,1,40,United-States,<=50K
44,Private,165201,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,8,0,58,Philippines,>50K
46,Private,88676,7th-8th,4,Never-married,Sales,Unmarried,White,Female,6,0,44,United-States,<=50K
20,Private,295893,Preschool,7,Never-married,Other-service,Other-relative,White,Female,3579,0,40,United-States,<=50K
19,Private,374281,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,35,United-States,<=50K
31,Private,212069,Masters,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
26,Private,148017,Masters,14,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,14923,0,40,Philippines,>50K
23,Private,45370,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,6,0,40,United-States,<=50K
46,State-gov,166472,Doctorate,10,Widowed,Adm-clerical,Unmarried,White,Female,3,0,40,United-States,<=50K
51,Private,183211,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,2,0,40,Germany,<=50K
33,Federal-gov,239106,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Black,Male,14,0,21,United-States,>50K
28,Private,152781,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
24,Private,38158,11th,7,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,31,Iran,<=50K
36,Private,156808,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,51,United-States,<=50K
51,Private,220821,7th-8th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,40,Scotland,<=50K
42,State-gov,388322,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Female,5,0,40,United-States,>50K
46,Federal-gov,117012,Bachelors,13,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States,<=50K
24,Federal-gov,234579,Some-college,10,Never-married,Protective-serv,Unmarried,White,Male,0,0,40,United-States,<=50K
51,Private,343814,Doctorate,15,Divorced,Prof-specialty,Not-in-family,White,Female,2,0,18,United-States,>50K
34,Local-gov,92347,Assoc-acdm,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,23,0,40,United-States,>50K
32,Private,298329,Preschool,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,20,0,40,Canada,<=50K
26,Private,175881,11th,7,Never-married,Tech-support,Own-child,White,Female,0,0,31,United-States,<=50K
57,Private,346465,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,2,0,14,United-States,>50K
36,Private,203984,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,23,United-States,<=50K
35,Private,187178,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,3566,0,50,United-States,>50K
57,Private,115892,HS-grad,15,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,50,United-States,>50K
49,Private,215720,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,3677,0,30,United-States,<=50K
66,Self-emp-inc,178688,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,8,0,40,United-States,<=50K
32,Self-emp-not-inc,247272,9th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,178150,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
62,Private,116357,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,5,0,44,United-States,>50K
52,Private,126732,Prof-school,15,Divorced,Other-service,Own-child,Black,Male,0,0,45,United-States,<=50K
26,Self-emp-not-inc,159608,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,66,United-States,>50K
19,Private,230913,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,5,0,40,United-States,<=50K
51,Self-emp-inc,409640,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,14571,0,50,United-States,>50K
24,Private,44585,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5,0,74,United-States,<=50K
47,Private,125377,HS-grad,11,Divorced,Adm-clerical,Unmarried,White,Female,3595,0,40,United-States,<=50K
33,Private,242832,Some-college,10,Married-spouse-absent,Exec-managerial,Unmarried,White,Male,0,0,70,United-States,<=50K
26,?,186273,Assoc-voc,11,Never-married,?,Other-relative,Asian-Pac-Islander,Female,12,0,40,Trinadad&Tobago,<=50K
29,Private,180232,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,<=50K
36,Private,178997,11th,7,Divorced,Sales,Unmarried,Black,Female,0,0,45,United-States,<=50K
28,Private,219589,Masters,6,Never-married,Protective-serv,Own-child,White,Male,4,0,14,Yugoslavia,<=50K
51,Private,125780,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K
44,Federal-gov,153908,Some-college,10,Divorced,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
32,Private,156835,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
40,Private,33186,10th,7,Divorced,Sales,Unmarried,Asian-Pac-Islander,Female,0,0,14,Thailand,<=50K
31,Private,202536,11th,7,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
25,Private,271523,HS-grad,9,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Male,1,0,40,United-States,<=50K
48,Private,134165,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,2032,45,United-States,<=50K
33,Private,202340,Assoc-acdm,12,Separated,Adm-clerical,Not-in-family,White,Male,16,0,40,United-States,<=50K
33,Private,183818,Some-college,10,Separated,Transport-moving,Unmarried,Black,Male,0,0,36,United-States,<=50K
27,Private,341435,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,3,0,40,Canada,>50K
34,Private,166862,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
88,Private,210674,9th,3,Never-married,Farming-fishing,Unmarried,White,Male,0,0,40,Nicaragua,<=50K
58,Private,203730,Bachelors,13,Never-married,Other-service,Other-relative,White,Female,0,0,11,United-States,<=50K
33,Self-emp-inc,105691,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,25,0,50,United-States,>50K
30,Federal-gov,222556,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,57,United-States,<=50K
22,Private,214617,Some-college,10,Separated,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
31,Private,182069,HS-grad,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,15225,0,40,United-States,>50K
28,Private,189424,11th,7,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,40,United-States,<=50K
31,Private,123446,HS-grad,9,Never-married,Priv-house-serv,Unmarried,White,Female,7,0,11,United-States,<=50K
28,Private,474433,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
24,Local-gov,168486,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,37,United-States,<=50K
62,Self-emp-inc,106675,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,22,0,69,United-States,>50K
32,Private,248388,HS-grad,9,Never-married,Priv-house-serv,Own-child,White,Female,10,0,40,United-States,<=50K
46,Private,80780,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,45,United-States,<=50K
65,?,310415,HS-grad,9,Widowed,?,Unmarried,Black,Female,0,0,23,United-States,<=50K
20,Private,202542,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,<=50K
18,Private,190838,Some-college,10,Married-AF-spouse,Adm-clerical,Other-relative,White,Female,43,0,36,United-States,<=50K
37,State-gov,237649,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,456812,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,207582,5th-6th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2987,0,40,United-States,<=50K
65,Private,136352,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,24,0,50,Philippines,>50K
63,Federal-gov,162461,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,47,United-States,>50K
41,?,273453,Some-college,10,Never-married,?,Own-child,White,Female,0,0,36,United-States,<=50K
50,Private,173968,Bachelors,13,Separated,Sales,Not-in-family,White,Female,17,0,46,United-States,<=50K
41,Private,178971,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
41,Private,161083,Some-college,10,Separated,Other-service,Unmarried,White,Female,14,0,46,United-States,<=50K
45,Private,38344,Assoc-voc,11,Never-married,Tech-support,Unmarried,White,Female,4,0,40,United-States,<=50K
17,Private,121390,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,2,0,9,United-States,<=50K
35,Private,138148,5th-6th,13,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,9,0,46,Laos,<=50K
40,Private,210584,12th,6,Married-civ-spouse,Sales,Husband,White,Male,2,0,40,United-States,<=50K
35,Private,178722,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,10,0,40,United-States,<=50K
62,Private,226686,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Private,132317,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States,<=50K
56,Private,249880,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,36,United-States,<=50K
24,Private,209623,Some-college,10,Never-married,Tech-support,Own-child,White,Female,6,0,8,Laos,<=50K
47,Private,399107,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,0,50,United-States,>50K
57,Private,173741,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
27,Private,100760,11th,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,40,United-States,<=50K
37,Private,207337,Assoc-acdm,12,Divorced,Adm-clerical,Own-child,White,Male,2,0,40,United-States,<=50K
